SEGID,LANGPAIR,ANNOTYPE,SCORETYPE,MEANSCORE,NUMANNOT,ANNOTATOR_1,ANNOTATOR_2,ANNOTATOR_3,ANNOTATOR_4,ANNOTATOR_5,ANNOTATOR_6,ANNOTATOR_7,ANNOTATOR_8
562,fa-en,bl,zscore,-0.5758322304201192,3,nan,-0.0017497920740838216,nan,nan,-0.29666443599585957,nan,-1.4290824631904144,nan
563,fa-en,bl,zscore,-0.5105639316555654,3,nan,-1.2141511782626129,nan,nan,-0.17633208680829854,nan,-0.14120852989578456,nan
564,fa-en,bl,zscore,-0.11380078497233087,3,nan,0.043153962969935775,nan,nan,-0.7178276581523233,nan,0.3332713402653949,nan
565,fa-en,bl,zscore,0.3268555461712532,3,nan,-0.2711723223382014,nan,nan,0.5456620083170679,nan,0.706076952534893,nan
566,fa-en,bl,zscore,0.1960537494154304,3,nan,-0.0017497920740838216,nan,nan,-0.116165912214518,nan,0.706076952534893,nan
567,fa-en,bl,zscore,-0.7026808162637727,3,nan,-0.3609798324262406,nan,nan,-1.1991570549025676,nan,-0.5479055614625098,nan
568,fa-en,bl,zscore,-0.8046689697228174,3,nan,-0.09155730216212302,nan,nan,-1.7406526262465924,nan,-0.5817969807597368,nan
569,fa-en,bl,zscore,-1.1845651700643967,3,nan,-1.2590549333066325,nan,nan,-2.7634775943408614,nan,0.4688370174543033,nan
570,fa-en,bl,zscore,-0.44644949995433064,3,nan,-0.7202098727783973,nan,nan,0.0643326115668236,nan,-0.6834712386514181,nan
571,fa-en,bl,zscore,-1.191266867222349,3,nan,-1.3937661984386913,nan,nan,-1.2593232294963481,nan,-0.9207111737320078,nan
572,fa-en,bl,zscore,0.47174175766981924,3,nan,0.043153962969935775,nan,nan,0.6659943575046289,nan,0.706076952534893,nan
573,fa-en,bl,zscore,-0.706020676602109,3,nan,-1.303958688350652,nan,nan,-0.5373291343709817,nan,-0.27677420708469297,nan
574,fa-en,bl,zscore,-0.8337042801370028,3,nan,-1.3488624433946717,nan,nan,-1.0788247057150064,nan,-0.07342569130133034,nan
575,fa-en,bl,zscore,-0.584867960710827,3,nan,-0.45078734251427977,nan,nan,-0.41699678518342065,nan,-0.8868197544347808,nan
576,fa-en,bl,zscore,-0.2207915086584332,3,nan,-0.5854986076463385,nan,nan,0.0643326115668236,nan,-0.14120852989578456,nan
577,fa-en,bl,zscore,-0.756639695964109,3,nan,-0.8549211379104561,nan,nan,-1.6804864516528117,nan,0.2654885016709407,nan
578,fa-en,bl,zscore,-0.021235091455704347,3,nan,1.031036573938367,nan,nan,-1.800818800840373,nan,0.706076952534893,nan
579,fa-en,bl,zscore,-0.5065986518715467,3,nan,-1.3488624433946717,nan,nan,0.00416643697304307,nan,-0.17509994919301164,nan
580,fa-en,bl,zscore,-1.1248910260460798,3,nan,-1.3488624433946717,nan,nan,-1.138990880308787,nan,-0.8868197544347808,nan
581,fa-en,bl,zscore,-0.9802435043414855,3,nan,-1.6631887287028089,nan,nan,-0.3568306105896401,nan,-0.9207111737320078,nan
582,fa-en,bl,zscore,-0.31059169325271246,3,nan,-1.4386699534827108,nan,nan,0.00416643697304307,nan,0.5027284367515303,nan
583,fa-en,bl,zscore,-0.16313750220550827,3,nan,-1.2590549333066325,nan,nan,0.6058281829108484,nan,0.16381424377925938,nan
584,fa-en,bl,zscore,0.49659012118257867,3,nan,0.17786522810199457,nan,nan,0.6058281829108484,nan,0.706076952534893,nan
585,fa-en,bl,zscore,-0.10495763025061695,3,nan,-0.8998248929544758,nan,nan,0.7261605320984095,nan,-0.14120852989578456,nan
586,fa-en,bl,zscore,-0.04734241252891014,3,nan,-1.3937661984386913,nan,nan,0.5456620083170679,nan,0.706076952534893,nan
587,fa-en,bl,zscore,0.6405928290758816,3,nan,1.031036573938367,nan,nan,0.18466496075438465,nan,0.706076952534893,nan
588,fa-en,bl,zscore,0.3469109377025133,3,nan,-0.2711723223382014,nan,nan,0.6058281829108484,nan,0.706076952534893,nan
589,fa-en,bl,zscore,0.5663422397393577,3,nan,0.4472877583661121,nan,nan,0.5456620083170679,nan,0.706076952534893,nan
590,fa-en,bl,zscore,-0.7193599304145231,3,nan,-0.1364610572061426,nan,nan,-1.4398217532776898,nan,-0.5817969807597368,nan
591,fa-en,bl,zscore,0.8564091639382442,3,nan,0.8963253088063081,nan,nan,0.9668252304735315,nan,0.706076952534893,nan
592,fa-en,bl,zscore,0.030523143982095324,3,nan,0.043153962969935775,nan,nan,-0.6576614835585428,nan,0.706076952534893,nan
593,fa-en,bl,zscore,0.12718513446391458,3,nan,-0.8100173828664365,nan,nan,0.4854958337232873,nan,0.706076952534893,nan
594,fa-en,bl,zscore,0.8713770822862507,3,nan,0.9412290638503277,nan,nan,0.9668252304735315,nan,0.706076952534893,nan
595,fa-en,bl,zscore,0.11612668449214408,3,nan,-0.1813648122501622,nan,nan,-0.17633208680829854,nan,0.706076952534893,nan
596,fa-en,bl,zscore,-0.01690980187934432,3,nan,-0.1364610572061426,nan,nan,-0.41699678518342065,nan,0.5027284367515303,nan
597,fa-en,bl,zscore,1.225519649455154,3,nan,2.0638229399508177,nan,nan,0.906659055879751,nan,0.706076952534893,nan
598,fa-en,bl,zscore,0.9761525107222965,3,nan,1.2555553491584648,nan,nan,0.9668252304735315,nan,0.706076952534893,nan
599,fa-en,bl,zscore,0.21499664473026003,3,nan,-0.1364610572061426,nan,nan,0.2448311353481652,nan,0.5366198560487575,nan
600,fa-en,bl,zscore,0.5061760651455772,3,nan,0.4472877583661121,nan,nan,0.3651634845357263,nan,0.706076952534893,nan
601,fa-en,bl,zscore,0.7965374905462181,3,nan,0.7167102886302297,nan,nan,0.9668252304735315,nan,0.706076952534893,nan
602,fa-en,bl,zscore,0.12829030518658524,3,nan,-0.09155730216212302,nan,nan,0.2448311353481652,nan,0.23159708237371357,nan
603,fa-en,bl,zscore,0.5903726082374409,3,nan,0.26767273819003373,nan,nan,0.9668252304735315,nan,0.5366198560487575,nan
604,fa-en,bl,zscore,0.2972142106769945,3,nan,-0.540594852602319,nan,nan,0.7261605320984095,nan,0.706076952534893,nan
605,fa-en,bl,zscore,0.6154499643613677,3,nan,1.0759403289823866,nan,nan,0.0643326115668236,nan,0.706076952534893,nan
606,fa-en,bl,zscore,0.8863450006342574,3,nan,0.9861328188943472,nan,nan,0.9668252304735315,nan,0.706076952534893,nan
607,fa-en,bl,zscore,0.8863450006342574,3,nan,0.9861328188943472,nan,nan,0.9668252304735315,nan,0.706076952534893,nan
608,fa-en,bl,zscore,0.36637732683026475,3,nan,0.08805771801395537,nan,nan,0.30499730994194574,nan,0.706076952534893,nan
609,fa-en,bl,zscore,0.4906191443940618,3,nan,0.7616140436742493,nan,nan,0.00416643697304307,nan,0.706076952534893,nan
610,fa-en,bl,zscore,0.8115054088942246,3,nan,0.7616140436742493,nan,nan,0.9668252304735315,nan,0.706076952534893,nan
611,fa-en,bl,zscore,0.2116106701669457,3,nan,-0.316076077382221,nan,nan,0.2448311353481652,nan,0.706076952534893,nan
612,fa-en,bl,zscore,-0.19222862402747623,3,nan,-1.7080924837468285,nan,nan,0.42532965912950677,nan,0.706076952534893,nan
613,fa-en,bl,zscore,0.13618207602340426,3,nan,-0.1813648122501622,nan,nan,-0.116165912214518,nan,0.706076952534893,nan
614,fa-en,bl,zscore,0.367260830435528,3,nan,-0.45078734251427977,nan,nan,0.8464928812859706,nan,0.706076952534893,nan
615,fa-en,bl,zscore,-2.0535978454634694,3,nan,-1.079439913130554,nan,nan,-2.703311419747081,nan,-2.378042203512773,nan
616,fa-en,bl,zscore,-0.08322013446502645,3,nan,-1.0345361580865344,nan,nan,0.4854958337232873,nan,0.2993799209681678,nan
617,fa-en,bl,zscore,0.14440950848224043,3,nan,-0.09155730216212302,nan,nan,0.6659943575046289,nan,-0.14120852989578456,nan
618,fa-en,bl,zscore,-0.004232384554785917,3,nan,0.49219151341013173,nan,nan,-0.8381600073398844,nan,0.3332713402653949,nan
619,fa-en,bl,zscore,0.2745083083299447,3,nan,1.0759403289823866,nan,nan,-0.9584923565274455,nan,0.706076952534893,nan
620,fa-en,bl,zscore,-0.01603362376784097,3,nan,-0.09155730216212302,nan,nan,0.18466496075438465,nan,-0.14120852989578456,nan
621,fa-en,bl,zscore,-0.3414474505961622,3,nan,-0.2711723223382014,nan,nan,-1.018658531121226,nan,0.2654885016709407,nan
622,fa-en,bl,zscore,-0.03944827000304648,3,nan,-0.9447286479984953,nan,nan,0.42532965912950677,nan,0.40105417885984906,nan
623,fa-en,bl,zscore,0.7055519756511613,3,nan,1.1657478390704257,nan,nan,0.2448311353481652,nan,0.706076952534893,nan
624,fa-en,bl,zscore,0.5519366039354909,3,nan,0.7167102886302297,nan,nan,0.6058281829108484,nan,0.3332713402653949,nan
625,fa-en,bl,zscore,-0.06661385439862301,3,nan,0.17786522810199457,nan,nan,-0.23649826140207905,nan,-0.14120852989578456,nan
626,fa-en,bl,zscore,1.0360241841143225,3,nan,1.4351703693345432,nan,nan,0.9668252304735315,nan,0.706076952534893,nan
627,fa-en,bl,zscore,-0.03159054451935631,3,nan,0.22276898314601415,nan,nan,-0.17633208680829854,nan,-0.14120852989578456,nan
628,fa-en,bl,zscore,-0.12303641632579239,3,nan,-1.2141511782626129,nan,nan,0.5456620083170679,nan,0.2993799209681678,nan
629,fa-en,bl,zscore,-0.7458322150847856,3,nan,-0.40588358747026015,nan,nan,0.00416643697304307,nan,-1.8357794947571395,nan
630,fa-en,bl,zscore,0.4166630562592924,3,nan,-0.0017497920740838216,nan,nan,0.5456620083170679,nan,0.706076952534893,nan
631,fa-en,bl,zscore,0.03200534717367185,3,nan,-0.8998248929544758,nan,nan,0.42532965912950677,nan,0.5705112753459846,nan
632,fa-en,bl,zscore,-0.2953365991967114,3,nan,-0.9896324030425149,nan,nan,0.2448311353481652,nan,-0.14120852989578456,nan
633,fa-en,bl,zscore,-0.490211667233506,3,nan,-0.8549211379104561,nan,nan,0.30499730994194574,nan,-0.9207111737320078,nan
634,fa-en,bl,zscore,-0.233782821550355,3,nan,-0.9447286479984953,nan,nan,-0.05599973762073746,nan,0.2993799209681678,nan
635,fa-en,bl,zscore,-0.845814671539332,3,nan,-0.5854986076463385,nan,nan,-0.116165912214518,nan,-1.8357794947571395,nan
636,fa-en,bl,zscore,0.6453858010573809,3,nan,1.1657478390704257,nan,nan,0.0643326115668236,nan,0.706076952534893,nan
637,fa-en,bl,zscore,0.44092241736854293,3,nan,0.49219151341013173,nan,nan,0.12449878616060413,nan,0.706076952534893,nan
638,fa-en,bl,zscore,0.1031377432892669,3,nan,-0.0017497920740838216,nan,nan,-0.05599973762073746,nan,0.367162759562622,nan
639,fa-en,bl,zscore,-0.34541273038018083,3,nan,-0.1364610572061426,nan,nan,-1.1991570549025676,nan,0.2993799209681678,nan
640,fa-en,bl,zscore,0.991120429070303,3,nan,1.3004591042024845,nan,nan,0.9668252304735315,nan,0.706076952534893,nan
641,fa-en,bl,zscore,-1.0454924087404305,3,nan,-0.540594852602319,nan,nan,-0.116165912214518,nan,-2.4797164614044545,nan
642,fa-en,bl,zscore,0.29468501985957446,3,nan,-0.5854986076463385,nan,nan,0.9668252304735315,nan,0.5027284367515303,nan
643,fa-en,bl,zscore,0.1638832231037517,3,nan,-0.316076077382221,nan,nan,0.30499730994194574,nan,0.5027284367515303,nan
644,fa-en,bl,zscore,0.12152805324276118,3,nan,-0.4956910975582994,nan,nan,0.42532965912950677,nan,0.4349455981570762,nan
645,fa-en,bl,zscore,0.49885390234665783,3,nan,0.26767273819003373,nan,nan,0.7261605320984095,nan,0.5027284367515303,nan
646,fa-en,bl,zscore,0.32965251833105863,3,nan,0.26767273819003373,nan,nan,0.18466496075438465,nan,0.5366198560487575,nan
647,fa-en,bl,zscore,0.09862224983295764,3,nan,0.31257649323405334,nan,nan,0.12449878616060413,nan,-0.14120852989578456,nan
648,fa-en,bl,zscore,1.1854088663926337,3,nan,2.0638229399508177,nan,nan,0.78632670669219,nan,0.706076952534893,nan
649,fa-en,bl,zscore,0.7216978988061854,3,nan,0.49219151341013173,nan,nan,0.9668252304735315,nan,0.706076952534893,nan
650,fa-en,bl,zscore,0.57201871532612,3,nan,0.043153962969935775,nan,nan,0.9668252304735315,nan,0.706076952534893,nan
651,fa-en,bl,zscore,1.1452980833301132,3,nan,2.0638229399508177,nan,nan,0.6659943575046289,nan,0.706076952534893,nan
652,fa-en,bl,zscore,0.860907634717989,3,nan,1.2106515941144453,nan,nan,0.6659943575046289,nan,0.706076952534893,nan
653,fa-en,bl,zscore,0.9013129189822638,3,nan,1.031036573938367,nan,nan,0.9668252304735315,nan,0.706076952534893,nan
654,fa-en,bl,zscore,0.8456452151682282,3,nan,1.3453628592465041,nan,nan,0.4854958337232873,nan,0.706076952534893,nan
655,fa-en,bl,zscore,0.35140940848225816,3,nan,0.043153962969935775,nan,nan,0.30499730994194574,nan,0.706076952534893,nan
656,fa-en,bl,zscore,0.46750137104965533,3,nan,0.26767273819003373,nan,nan,0.6659943575046289,nan,0.4688370174543033,nan
657,fa-en,bl,zscore,-0.13670896007117908,3,nan,0.31257649323405334,nan,nan,-1.2593232294963481,nan,0.5366198560487575,nan
658,fa-en,bl,zscore,-0.36543170486926746,3,nan,-0.8549211379104561,nan,nan,-0.7779938327461039,nan,0.5366198560487575,nan
659,fa-en,bl,zscore,-0.32921099581737406,3,nan,-1.6182849736587892,nan,nan,0.3651634845357263,nan,0.2654885016709407,nan
660,fa-en,bl,zscore,-1.040231543927166,3,nan,-1.303958688350652,nan,nan,-2.5228128959657394,nan,0.706076952534893,nan
661,fa-en,bl,zscore,0.640887330277636,3,nan,0.8514215537622885,nan,nan,0.3651634845357263,nan,0.706076952534893,nan
662,fa-en,bl,zscore,0.6762051413586571,3,nan,0.7167102886302297,nan,nan,0.6058281829108484,nan,0.706076952534893,nan
663,fa-en,bl,zscore,0.6346218522873647,3,nan,1.6147853895106217,nan,nan,-0.41699678518342065,nan,0.706076952534893,nan
664,fa-en,bl,zscore,0.4160473339964146,3,nan,1.031036573938367,nan,nan,-0.116165912214518,nan,0.3332713402653949,nan
665,fa-en,bl,zscore,-0.15730486809192545,3,nan,0.4472877583661121,nan,nan,-0.7779938327461039,nan,-0.14120852989578456,nan
666,fa-en,bl,zscore,0.032842736553957086,3,nan,-0.6753061177343778,nan,nan,0.30499730994194574,nan,0.4688370174543033,nan
667,fa-en,bl,zscore,-1.6766838673569293,3,nan,-2.426552564451142,nan,nan,-0.05599973762073746,nan,-2.5474992999989086,nan
668,fa-en,bl,zscore,0.6595357243907113,3,nan,0.8963253088063081,nan,nan,0.5456620083170679,nan,0.5366198560487575,nan
669,fa-en,bl,zscore,-0.2196425953998291,3,nan,-1.1692474232185932,nan,nan,0.2448311353481652,nan,0.2654885016709407,nan
670,fa-en,bl,zscore,-1.8961806779843606,3,nan,-2.291841299319083,nan,nan,-1.018658531121226,nan,-2.378042203512773,nan
671,fa-en,bl,zscore,1.1854088663926337,3,nan,2.0638229399508177,nan,nan,0.78632670669219,nan,0.706076952534893,nan
672,fa-en,bl,zscore,-0.039817976978192525,3,nan,0.13296147305797495,nan,nan,-0.9584923565274455,nan,0.706076952534893,nan
673,fa-en,bl,zscore,0.7660126514466962,3,nan,0.9861328188943472,nan,nan,0.6058281829108484,nan,0.706076952534893,nan
674,fa-en,bl,zscore,-1.8004409798390226,3,nan,-2.426552564451142,nan,nan,-1.138990880308787,nan,-1.8357794947571395,nan
675,fa-en,bl,zscore,-1.1448785372977082,3,nan,-1.6631887287028089,nan,nan,0.0643326115668236,nan,-1.8357794947571395,nan
676,fa-en,bl,zscore,-0.5952839685603509,3,nan,-1.52847746357075,nan,nan,-0.116165912214518,nan,-0.14120852989578456,nan
677,fa-en,bl,zscore,0.3556424696086622,3,nan,0.4023840033220925,nan,nan,0.3651634845357263,nan,0.2993799209681678,nan
678,fa-en,bl,zscore,0.6001875448116069,3,nan,1.2106515941144453,nan,nan,-0.116165912214518,nan,0.706076952534893,nan
679,fa-en,bl,zscore,1.1653534748613734,3,nan,2.0638229399508177,nan,nan,0.7261605320984095,nan,0.706076952534893,nan
680,fa-en,bl,zscore,1.021056265766316,3,nan,1.3902666142905236,nan,nan,0.9668252304735315,nan,0.706076952534893,nan
681,fa-en,bl,zscore,0.5768116873076194,3,nan,0.17786522810199457,nan,nan,0.8464928812859706,nan,0.706076952534893,nan
682,fa-en,bl,zscore,0.8261788260404767,3,nan,0.9861328188943472,nan,nan,0.78632670669219,nan,0.706076952534893,nan
683,fa-en,bl,zscore,1.1452980833301132,3,nan,2.0638229399508177,nan,nan,0.6659943575046289,nan,0.706076952534893,nan
684,fa-en,bl,zscore,0.22374757100201795,3,nan,0.4472877583661121,nan,nan,0.3651634845357263,nan,-0.14120852989578456,nan
685,fa-en,bl,zscore,0.06927541554045338,3,nan,-0.1364610572061426,nan,nan,0.4854958337232873,nan,-0.14120852989578456,nan
686,fa-en,bl,zscore,-2.744697394514168,3,nan,-2.426552564451142,nan,nan,-3.1244746419035447,nan,-2.6830649771878172,nan
687,fa-en,bl,zscore,1.2054642579238937,3,nan,2.0638229399508177,nan,nan,0.8464928812859706,nan,0.706076952534893,nan
688,fa-en,bl,zscore,-0.4608527640691526,3,nan,0.08805771801395537,nan,nan,0.3651634845357263,nan,-1.8357794947571395,nan
689,fa-en,bl,zscore,-1.477750287484212,3,nan,-1.3937661984386913,nan,nan,-3.304973165684886,nan,0.2654885016709407,nan
690,fa-en,bl,zscore,1.2455750409864141,3,nan,2.0638229399508177,nan,nan,0.9668252304735315,nan,0.706076952534893,nan
691,fa-en,bl,zscore,1.0851319087363327,3,nan,2.0638229399508177,nan,nan,0.4854958337232873,nan,0.706076952534893,nan
692,fa-en,bl,zscore,0.7860680429779564,3,nan,0.9861328188943472,nan,nan,0.6659943575046289,nan,0.706076952534893,nan
693,fa-en,bl,zscore,-0.7560216020121867,3,nan,-1.3488624433946717,nan,nan,-0.7779938327461039,nan,-0.14120852989578456,nan
694,fa-en,bl,zscore,0.8258843248387224,3,nan,1.1657478390704257,nan,nan,0.6058281829108484,nan,0.706076952534893,nan
695,fa-en,bl,zscore,-0.19063400484501267,3,nan,0.7616140436742493,nan,nan,-0.7178276581523233,nan,-0.615688400056964,nan
696,fa-en,bl,zscore,-0.8916163707495085,3,nan,-1.2141511782626129,nan,nan,-1.3194894040901286,nan,-0.14120852989578456,nan
697,fa-en,bl,zscore,1.1854088663926337,3,nan,2.0638229399508177,nan,nan,0.78632670669219,nan,0.706076952534893,nan
698,fa-en,bl,zscore,1.2054642579238937,3,nan,2.0638229399508177,nan,nan,0.8464928812859706,nan,0.706076952534893,nan
699,fa-en,bl,zscore,1.1452980833301132,3,nan,2.0638229399508177,nan,nan,0.6659943575046289,nan,0.706076952534893,nan
700,fa-en,bl,zscore,1.2306071226384074,3,nan,2.018919184906798,nan,nan,0.9668252304735315,nan,0.706076952534893,nan
701,fa-en,bl,zscore,-1.0822460709338708,4,nan,-0.45078734251427977,-1.1009976031040667,-0.9414198433599971,nan,nan,-1.8357794947571395,nan
702,fa-en,bl,zscore,-0.3081190278937039,4,nan,0.26767273819003373,-1.0204250879243495,-0.3385152319447152,nan,nan,-0.14120852989578456,nan
703,fa-en,bl,zscore,1.1622690084572265,4,nan,2.0638229399508177,1.114746564338162,0.9677780927883954,nan,nan,0.5027284367515303,nan
704,fa-en,bl,zscore,0.12386273540563246,4,nan,-0.6304023626903582,1.114746564338162,-0.28827318099344174,nan,nan,0.2993799209681678,nan
705,fa-en,bl,zscore,0.3257828368913866,4,nan,0.22276898314601415,1.0341740491584446,-0.3887572828959887,nan,nan,0.4349455981570762,nan
706,fa-en,bl,zscore,-1.1158773012073688,4,nan,-0.4956910975582994,-0.8995663151547733,-0.6902095886036296,nan,nan,-2.378042203512773,nan
707,fa-en,bl,zscore,-1.0656181210749025,4,nan,-0.2711723223382014,-0.8189937999750558,-0.4892413847985357,nan,nan,-2.6830649771878172,nan
708,fa-en,bl,zscore,-0.5724580653207691,4,nan,-0.6753061177343778,0.10759012459169441,0.11366322661674615,nan,nan,-1.8357794947571395,nan
709,fa-en,bl,zscore,-1.2123700088266065,4,nan,-0.2711723223382014,-0.939852572744632,-1.1926300981163644,nan,nan,-2.4458250421072276,nan
710,fa-en,bl,zscore,-1.7517787551409625,4,nan,-1.3488624433946717,-1.3830014062330778,-1.7955347095316463,nan,nan,-2.4797164614044545,nan
711,fa-en,bl,zscore,-0.7784134532479612,4,nan,-0.45078734251427977,-1.1009976031040667,-0.5394834357498092,nan,nan,-1.0223854316236891,nan
712,fa-en,bl,zscore,-1.3227761092505248,4,nan,-1.2590549333066325,-1.060711345514208,-0.28827318099344174,nan,nan,-2.6830649771878172,nan
713,fa-en,bl,zscore,0.1384929286853626,4,nan,0.4023840033220925,0.6313114732598576,-0.3385152319447152,nan,nan,-0.14120852989578456,nan
714,fa-en,bl,zscore,-0.36221746522837034,4,nan,-0.540594852602319,0.47016644290042275,-0.28827318099344174,nan,nan,-1.0901682702181434,nan
715,fa-en,bl,zscore,0.36103348545968894,4,nan,-0.540594852602319,1.114746564338162,0.16390527756801962,nan,nan,0.706076952534893,nan
716,fa-en,bl,zscore,-0.5070001531829611,4,nan,-0.1813648122501622,1.0744603067483034,-0.23803113004216825,nan,nan,-2.6830649771878172,nan
717,fa-en,bl,zscore,-1.0348322467109372,4,nan,0.6269027785421906,-1.342715148643219,-0.7404516395549031,nan,nan,-2.6830649771878172,nan
718,fa-en,bl,zscore,-1.4149393004295132,4,nan,-0.2711723223382014,-1.060711345514208,-1.6448085566778259,nan,nan,-2.6830649771878172,nan
719,fa-en,bl,zscore,-1.3623972488578366,4,nan,-0.8549211379104561,-1.0204250879243495,-0.8911777924087235,nan,nan,-2.6830649771878172,nan
720,fa-en,bl,zscore,-1.3486823617564778,4,nan,-0.8100173828664365,-1.060711345514208,-0.8409357414574501,nan,nan,-2.6830649771878172,nan
721,fa-en,bl,zscore,-2.2738814439855872,4,nan,-2.336745054363103,-2.631875391518698,-1.443840352872732,nan,nan,-2.6830649771878172,nan
722,fa-en,bl,zscore,1.0683615128085446,4,nan,2.0638229399508177,1.0744603067483034,0.6663257870807545,nan,nan,0.4688370174543033,nan
723,fa-en,bl,zscore,-1.745349312131593,4,nan,-2.426552564451142,-1.181570118283784,-0.6902095886036296,nan,nan,-2.6830649771878172,nan
724,fa-en,bl,zscore,1.2507876756165222,4,nan,2.0638229399508177,1.114746564338162,1.1185042456422158,nan,nan,0.706076952534893,nan
725,fa-en,bl,zscore,-1.4760338047968484,4,nan,-0.6753061177343778,-1.5038601790026538,-1.041903945262544,nan,nan,-2.6830649771878172,nan
726,fa-en,bl,zscore,-1.9588256121176797,4,nan,-0.765113627822417,-2.591589133928839,-1.7955347095316463,nan,nan,-2.6830649771878172,nan
